Nazwa,Telefon,Adres,"Godziny otwarcia","Strona internetowa","Opinia 1","Opinia 2","Opinia 3","Opinia 4","Opinia 5","Opinia 6",Typ,"Wysokość cen",Latitude,Longitude
YES,"504 048 693","Bolesława Chrobrego 1, 26-609 Radom, Polska","poniedziałek: 09:00–21:00, wtorek: 09:00–21:00, środa: 09:00–21:00, czwartek: 09:00–21:00, piątek: 09:00–21:00, sobota: 09:00–21:00, niedziela: 10:00–20:00",https://yes.pl/,,,,,,,"jewelry_store, point_of_interest, store, establishment",,51.4063689,21.1558271
"Jubiler-Złotnik-Grawer Pracownia Złotnicza - Piotr Szymański","505 926 133","Malczewskiego 2, 26-609 Radom, Polska","poniedziałek: 10:00–17:00, wtorek: 10:00–17:00, środa: 10:00–17:00, czwartek: 10:00–17:00, piątek: 10:00–17:00, sobota: 10:00–13:00, niedziela: Zamknięte",http://www.jubilerradom.pl/,"Fachowe doractwo, miła obsługa a do tego duży wybór. Polecam Pana Piotra który do każdego klienta podchodzi indiwidualnie i z zaangażowaniem👌","Niewielki zakład ale z dużym wyborem. Prowadzi usługi złotnicze.","Byłem tutaj naprawić naszyjnik złoty porwany w 2 miejscach (złoto 585) za samo lutowanie zapłaciłem 60 zł , za przedłużkę że złota 585 zapłaciłem 50 zł, ceny są przystępne i bardzo miła obsługa polecam","Polecam w 100% wyroby wysokiej jakości takie same jak w Galeriach, ale ceny znacząco niższe, również miałem kłopot z produktem zakupionym w innym miejscu a w tym punkcie  naprawili mi to od ręki.",,,"jewelry_store, point_of_interest, store, establishment",,51.4026662,21.147701
"Pracownia złotnicza","48 363 06 83","Księcia Józefa Poniatowskiego 6, 26-610 Radom, Polska","poniedziałek: Zamknięte, wtorek: 10:00–15:00, środa: 10:00–15:00, czwartek: 10:00–15:00, piątek: 10:00–15:00, sobota: Zamknięte, niedziela: Zamknięte",,"Super jubiler, polecam. Od lat z mamą zlecamy drobne przeróbki i zlecenia jubilerskie. Wszystko zawsze wykonane precyzyjne w dobrej cenie. Pan obsługujący klientów przesympatyczny :) w niedługim czasie na pewno tam wrócę.","Przeróbka starego pierścionka rewelacyjna! Polecam",,,,,"jewelry_store, point_of_interest, store, establishment",,51.3914289,21.152605
"Złotnik - Skup, sprzedaż i naprawa biżuterii złotej i srebrnej",,"Wałowa 3A, 26-610 Radom, Polska","poniedziałek: 09:00–17:00, wtorek: 09:00–17:00, środa: 09:00–17:00, czwartek: 09:00–17:00, piątek: 09:00–17:00, sobota: 09:00–13:00, niedziela: Zamknięte",,"Bar,u Grubego chętnie, i często korzystam, świetne kurczaki,pieczone,frytki i sałatki Bardzo miła Obsługa 🙂🍀🌺🙂",,,,,,"jewelry_store, store, point_of_interest, establishment",,51.4014299,21.145896
"GALERIA DEKORACJI",,"26-600 Radom, Polska",,,,,,,,,"jewelry_store, store, point_of_interest, establishment",,51.402592,21.144776
"Fajngold Jewellery","604 475 712","Modrzejowska 20, 41-200 Sosnowiec, Polska","poniedziałek: 10:00–17:00, wtorek: 10:00–17:00, środa: 10:00–17:00, czwartek: 10:00–17:00, piątek: 10:00–17:00, sobota: Zamknięte, niedziela: Zamknięte",https://fajngold.eu/,,,,,,,"jewelry_store, store, point_of_interest, establishment",,50.2764542,19.1299737
"Jubiler Sosnowiec","690 688 256","Targowa 12A, 41-200 Sosnowiec, Polska","poniedziałek: 10:00–18:00, wtorek: 10:00–18:00, środa: 10:00–18:00, czwartek: 10:00–18:00, piątek: 10:00–18:00, sobota: 10:00–14:00, niedziela: Zamknięte",http://www.goldrun.pl/,"Od dawna korzystam z usług profesjonalna obsługa super ceny i co najważniejsze znają się na swoim fachu pozdrawiam","Miła obsługa, duży wybór w dobrej cenie. Kupiliśmy obrączki i od tej pory zawsze tam powracam na zakupy","Przemiła obsługa na wysokim poziomie, konkretny wybór, a przede wszytkim ceny adekwatne do jakości.",,,,"jewelry_store, point_of_interest, store, establishment",,50.276326,19.1286159
"JK Jubiler","798 812 798","al. Zwycięstwa 1, 41-200 Sosnowiec, Polska","poniedziałek: 10:30–17:00, wtorek: 10:30–17:00, środa: 10:30–17:00, czwartek: 10:30–17:00, piątek: 10:30–17:00, sobota: 10:30–13:00, niedziela: Zamknięte",https://jkjubiler.pl/,"Pełen profesjonalizm, doskonała jakość wykonania, obsługa na najwyższym poziomie, bardzo dobre ceny, a to wszystko w atmosferze nie do podrobienia w żadnym innym salonie! :D Usługa została zrealizowana szybko, a efekt końcowy przerósł nasze oczekiwania. W salonie w Sosnowcu zamówiliśmy z narzeczonym obrączki ślubne. Podczas kilku wizyt (obrączki były wykonywane zgodnie ze wspólnie opracowanym projektem) przekonaliśmy się, że pan Jacek ma nieszablonowe podejście, doświadczenie, duże serducho do swojej pracy i fach w ręku. Potrafi sprostać największym wymaganiom, a także doradzić niezdecydowanym klientom. Serdecznie polecam! Chętnie będziemy wracać.","Bardzo miła i profesjonalna obsługa. Pan Jacek z cierpliwością i pasją pomógł wybrać nam obrączki naszych marzeń. W 100% spełniły one nasze oczekiwania. Zostały wykonane z ogromną starannością przy zachowaniu rozsądnej ceny. Dużym atutem jest możliwość wykonania biżuterii według indywidualnego projektu. Z czystym sumieniem mogę każdemu polecić zakup biżuterii w tym miejscu.","Kupiłem tutaj piękny pierścionek. Zależało mi na drobnej modyfikacji zamówienia i szybkim terminie. Nie zawiodłem się. Bardzo miła i doradzająca obsługa w rodzinnej atmosferze. Gorąco polecam :)","Kupowaliśmy obrączki ślubne , bardzo duży wybór , profesjonalna obsługa i obiecane mam darmowe poszerzenie obrączki jak ktoś zgrubnie po ślubie . Bardzo polecam.","Jestem bardzo zadowolona z usług JK Jubiler! Profesjonalna obsługa oraz przepiękna biżuteria. POLECAM!",,"jewelry_store, finance, store, point_of_interest, establishment",,50.2790277,19.1298209
"JK Jubiler","508 288 925","Staszica 8B, 41-200 Sosnowiec, Polska","poniedziałek: 09:00–21:00, wtorek: 09:00–21:00, środa: 09:00–21:00, czwartek: 09:00–21:00, piątek: 09:00–21:00, sobota: 09:00–21:00, niedziela: Zamknięte",,"Bardzo profesjonalna, a zarazem przesympatyczna obsługa i doradztwo na najwyższym poziomie. Miło posłuchać, jak ktoś z taką pasją opowiada o biżuterii i zegarkach, jak Pan Jacek. To w połączeniu z pełnym zaangażowaniem i bardzo trafnym doborem proponowanych modeli sprawia, że chce się wracać tu na zakupy przy kolejnych okazjach. Polecam i na pewno wrócę jeszcze nie raz. Z taką obsługą chciałoby się mieć do czynienia w każdym miejscu.","Bardzo polecam JK Jubiler to  miejsce miałem stary złoty pierścionek po Babci do przeróbki na inny fason żeby żonie się podobał  i nie dość że mało zapłaciłem za tą przerobkę to jestem po prostu zachwycony efektem , poprostu CUDO.!!!!! Dziękuję bardzo za dobrą robotę",,,,,"jewelry_store, finance, store, point_of_interest, establishment",,50.2900666,19.1504855
"JUBILER Damian Osman","510 226 627","Główna 26b, 41-215 Sosnowiec, Polska","poniedziałek: 10:00–17:00, wtorek: 10:00–17:00, środa: 10:00–17:00, czwartek: 10:00–17:00, piątek: 10:00–17:00, sobota: 09:00–13:00, niedziela: Zamknięte",http://www.jubilerosman.pl/,"Bardzo gorąco polecam jubilera Osman. Biżuteria pięknie wykonana, wysoka jakość. Firma bardzo elastyczna, umiejąca dostosować sie do klienta i otwarta na pomoc. Sygnet Depeche Mode pięknie wykonany z pasją. Kolczyki również piękne stylowe i wyszly na przeciw modzie i doganiają aktualne trendy. Polecam z całego serca. Na pewno jeszcze dokonam kolejnych zakupów i bede polacala znajomym.","Kupiłem u Pana Osmana bransoletkę wraz zawieszką z motywem róży stylizowaną na """"godło"""" Depeche Mode. I tak: biżuteria prezentuje się FENOMENALNIE. Na żywo wrażenie jest piorunujące - zdjęcia na stronie są tylko przedsmakiem. Dodatkowo Pan Osman jest bardzo miłą i pomocną osobą. Cieszę się, że trafiłem na taki zakład jubilerski. Polecam z całą mocą 😎👊💪👍🥇🏆","To były moje pierwsze zakupy i odrazu bardzo udane. Produkt pięknie zapakowany, szybka dostawa. Charms prezentuje się cudownie i niepowtarzalnie. Bardzo polecam i dziękuję 🤩","Pań Damian jest Mistrzem w swoim fachu. Uratował nas z naprawdę trudnej sytuacji. Nie dość, że wspaniale doradził to jeszcze zrobił dla nas przepiękne i solidne obrączki. Jeśli ktoś szuka Jubilera z prawdziwego zdarzenia to tylko tam. Polecamy każdemu i dziękujemy jeszcze raz za pomoc. Karolina I Tomek","Zakupiłem wszystkie 6 wzorów zawieszek DM do bransoletki pandory. Żona zachwycona, a ja stałem się bohaterem swojego domu :). Szczerze polecam i zachęcam do do zakupów.",,"jewelry_store, point_of_interest, store, establishment",,50.2930705,19.2383052
"Firma Jubilerska """"Klejnot","666 601 791","Modrzejowska 29, 41-200 Sosnowiec, Polska","poniedziałek: 10:00–18:00, wtorek: 10:00–18:00, środa: 10:00–18:00, czwartek: 10:00–18:00, piątek: 10:00–18:00, sobota: 10:00–14:00, niedziela: Zamknięte",http://www.jubilerklejnot.pl/,"Najlepszy Jubiler od lat. Kiedyś mały salonki do którego przychodziłam z mamą. Dziś pragnę podziękować za śliczne obrączki. Z innych inspiracji po ustaleniach powstały naszej najpiękniejsze obrączki. Dziękujemy, polecamy serdecznie wszystkim. Korzystamy od lat i nigdy się nie zawiedliśmy na tym miejscu tak samo jak na właścicielach. Polecam ;)","Z całego serca polecam! Jak jubiler to tylko '' Klejnot'' pierścionek wykonany perfekcyjnie!","Firma Jubilerska """"Klejnot"""" jest wyjątkowym miejscem, oferującym nie tylko piękne i unikalne biżuterie, ale również wysoką jakość i profesjonalną obsługę. Personel jest bardzo kompetentny i chętny do pomocy w wyborze odpowiedniego produktu, a ceny są bardzo konkurencyjne.","Mąż bardzo zadowolony z łańcuszka, to była szybka akcja dziś, ja powiedziałam co chce, pan mi super doradził i znalazłam idealny, właśnie taki jaki lata temu mąż miał i do którego miał taki sentyment, a którego nie mogłam znaleźć nigdzie indziej. Duży wybór, świetna obsługa. Polecam :)","Firma Jubilerska """"Klejnot"""" to doskonałe miejsce dla osób poszukujących wysokiej jakości biżuterii. Zespół fachowców i zaawansowane technologie pozwalają im tworzyć wyjątkowe i oryginalne projekty, które z pewnością przypadną do gustu każdemu. Usługi firmy cechują się profesjonalizmem, dokładnością i dbałością o każdy szczegół, co w połączeniu z niezwykle atrakcyjnymi cenami tworzy niezwykle korzystne oferty.",,"jewelry_store, store, point_of_interest, establishment",,50.2759437,19.1304739
"Pracownia Złotnicza - D. Witek","32 266 10 14","Targowa 3, 41-200 Sosnowiec, Polska","poniedziałek: 10:00–18:00, wtorek: 10:00–18:00, środa: 10:00–18:00, czwartek: 10:00–18:00, piątek: 10:00–18:00, sobota: 10:00–13:00, niedziela: Zamknięte",https://jubiler-witek.pl/,"Bardzo dobry jubiler. Pani Edyta konkretna, fajna kobieta która wie jak doradzić i tworzy sympatyczną atmosferę.","Obraczki pieknie wykonane, profesionalna, bardzo mila i pomocna obsluga, dobra komunikacja telefoniczna i dodatkowo wysylka do Anglii. Polecam!","Bardzo szybka i sprawna obsługa( naprawa zapięcia łańcuszków). Pomocna obsługa☺️","Dostałam pierścionek zaręczony wykonany w tej pracowni. Razem z narzeczonym wybraliśmy też tutaj obrączki. Zarówno Pani za ladą - długowłosa blondynka - jak i Pan złotnik byli bardzo pomocni, jeśli chodzi o rozmiar, kształt itd. Obsługa na najwyższym poziomie! Gorąco polecam! 🥰",,,"jewelry_store, store, point_of_interest, establishment",,50.2777735,19.1300377
"Oro Patrycja Szczepanik",,"Marszałka Józefa Piłsudskiego 94, 41-200 Sosnowiec, Polska",,,,,,,,,"jewelry_store, store, point_of_interest, establishment",,50.2799679,19.1091131
"BIJOU MODNA BIŻUTERIA NA TARGOWISKU ( srebro, stal chirurgiczna )",,"Szosa Chełmińska 31/35/Pawilon 29 30, 87-100 Toruń, Polska","poniedziałek: 09:00–15:00, wtorek: 09:00–15:00, środa: 09:00–15:00, czwartek: 09:00–15:00, piątek: 09:00–15:00, sobota: 09:00–14:00, niedziela: 09:30–13:30",https://www.facebook.com/bijoumodnabizuterianatargowisku,"Świetne miejsce jeśli ktoś potrzebuje dodatków na każdą okazję. Tu jest wszystko! To chyba ostatnie takie miejsce w Toruniu. Do tego przesympatyczna obsługa :) z całego serca polecam","Bardzo miła obsługa, profesjonalne doradztwo.Uwielbiam kupować w tym butiku,bardzo duży wybór bizuteri,torebek,portfeli,itd.Z czystym sercem polecam.Dziekuje ze jesteście.","Super zatowarowany sklep. Od zegarków, łańcuszków, spinek, torebek a nawet pasków do spodni. Uwielbiam ten sklep, bo mają zawsze wszystko na czasie. Obsługa dobrze doradzi :)","Bardzo duży wybór biżuterii na każdą okazję!!polecam,obsługa profesjonalna.","Super sklep, przemiła obsługa. Polecam :)",,"jewelry_store, store, point_of_interest, establishment",,53.0174812,18.5989915
W.KRUK,"783 780 389","ul, Żółkiewskiego 15, 87-100 Toruń, Polska","poniedziałek: 09:00–21:00, wtorek: 09:00–21:00, środa: 09:00–21:00, czwartek: 09:00–21:00, piątek: 09:00–21:00, sobota: 09:00–21:00, niedziela: 10:00–20:00",https://wkruk.pl/salon-torul-1,"Panie bardzo uprzejme, polecam. :)","Szybka fajna obsługa, nie ma natrętnych pracownic. Jak chcesz to pomogą a jak nie masz spokój . Fajne srebrne kolekcje,czesto są promocje, generalnie zawsze coś ciekawego. Polecam.","Bardzo sympatyczna i pomocna obsługa. Najlepszy salon jubilerski, z usług którego mieliśmy okazję korzystać.",,,,"jewelry_store, finance, point_of_interest, store, establishment",,53.0248314,18.6380249
Karkosik,"56 640 52 55","Stanisława Żółkiewskiego 15, 87-100 Toruń, Polska","poniedziałek: 09:00–21:00, wtorek: 09:00–21:00, środa: 09:00–21:00, czwartek: 09:00–21:00, piątek: 09:00–21:00, sobota: 09:00–21:00, niedziela: 10:00–20:00",http://karkosik.pl/,"Najlepszy salon w jakim miałam przyjemność robić zakupy 👍 bardzo duży wybór i przystępne ceny , plus rewelacyjny konsultant pomocny w dokonaniu wyboru. Profesjonalne i indywidualne podejście do klienta to kolejne atuty. Jeszcze raz dziękuję Panie Bartoszu , jak dla mnie powinien Pan dostać porządną premię 😉",,,,,,"jewelry_store, store, finance, point_of_interest, establishment",,53.0246183,18.6402767
TOUS,"797 702 463","Shopping Centre Atrium Copernicus, Stanisława Żółkiewskiego 15, 87-100 Toruń, Polska","poniedziałek: 09:00–21:00, wtorek: 09:00–21:00, środa: 09:00–21:00, czwartek: 09:00–21:00, piątek: 09:00–21:00, sobota: 09:00–21:00, niedziela: Zamknięte",https://www.tous.com/pl-pl/?utm_campaign=local_seo&utm_content=fd2c3b8c-7632-4a5d-b971-694b54b8d967&utm_medium=organic&utm_source=google_gmb,"Bardzo polecam to miejsce. Przemiła obsługa - P. Hania potrafi świetnie doradzić, biżuteria piękna i delikatna czyli taka jaką lubię :). Będą stałą klientką.","Jestem bardzo zadowolony z zakupów dla Żony oraz z poziomu obsługi Klienta. Polecam salon! Pss Panowie godne uwagi są męskie propozycje perfum!",,,,,"jewelry_store, store, point_of_interest, establishment",,53.024877,18.6382628
YES,"501 260 821","Stanisława Żółkiewskiego 15, 87-100 Toruń, Polska","poniedziałek: 09:00–21:00, wtorek: 09:00–21:00, środa: 09:00–21:00, czwartek: 09:00–21:00, piątek: 09:00–21:00, sobota: 09:00–21:00, niedziela: 10:00–20:00",https://yes.pl/,"Byłem dziś wymienić naszyjnik siostry w tym saloniebo kazało się że dostała drugi taki sam:) Pani która mnie obsługiwała za każdym razem wita mnie uśmiechem. Nie pierwszy raz robiłem zakupy w tym salonie i musze przyznać że dziewczyna niedość że piękna to jeszcze naprawde trafie i rzetelnie doradzi. Jeden z nielicznych salonów gdzię nie patrzą na Ciebie jak potęcjalne mięso bo masz kase tylko faktycznie doradzają. Z czystym sumieniem polecam.:)))","Szukanie kolczyków na prezent wydawało mi się czymś trudnym z racji bycia mężczyzną. I tak naprawdę dopiero w salonie YES Pani która mnie obsługiwała potrafiła mi pomóc i doradzić. Miła, sympatyczna, i co najważniejsze w kontakcie z klientem, uśmiechnięta osoba. Nie namawia na jak najdroższy zakup, i nie wciska byle czego. Krotki wywiad, i bardzo szybko wybrany produkt. Uważam że Pani Julia może być przykładem dla innych osób pracujących w branży.","Bardzo miła obsługa, szybka pomoc w znalezieniu prezentu dla wybranki pomimo, że kompletu całego nie było na stanie. Doradczyni klienta zamówiła mi resztę. Udane zakupy :) Pozdrawiam serdecznie i do zobaczenia!",,,,"jewelry_store, store, point_of_interest, establishment",,53.0239669,18.6399205
Lilou,"797 377 014","Henryka Sienkiewicza 56, 25-501 Kielce, Polska","poniedziałek: 10:00–19:00, wtorek: 10:00–19:00, środa: 10:00–19:00, czwartek: 10:00–19:00, piątek: 10:00–19:00, sobota: 10:00–16:00, niedziela: Zamknięte",https://lilou.pl/pl/butiki/12?utm_source=googlemaps&utm_medium=organic&utm_campaign=wizytowki,"Przemiła Pani Magdalena, bardzo pomogła w wyborze prezentu. Szybki czas realizacji zamówienia. Jestem pozytywnie zaskoczony. Znalazłem idealne miejsce na prezenty dla swoich bliskich :)","Bardzo profesjonalna obsługa klienta :) Zawsze wychodzę w pełni zadowolona :) Zdecydowanie polecam!","Polecam! Jestem stałą klientką. Zawsze miła i pomocna obsługa oraz doradztwo. :) Biżuteria przepiękna, a co ważne - personalizowana, co sprawia że staje się wyjątkowa i niepowtarzalna.",,,,"jewelry_store, point_of_interest, store, establishment",,50.8723914,20.6246624
